2.57e9,0.005044820511033696
2.5701e9,0.00499102319507033
2.5702e9,0.005073227064479262
2.5703e9,0.0049371034170124575
2.5704e9,0.005080946364789642
2.5705e9,0.004932862997904285
2.5706e9,0.00495823065100509
2.5707e9,0.004821716773243163
2.5708e9,0.004906719298606731
2.5709e9,0.004803234565427173
2.571e9,0.005016157488374187
2.5711e9,0.005022622261913489
2.5712e9,0.004962382032625038
2.5713e9,0.004890024907949766
2.5714e9,0.004910029461764028
2.5715e9,0.004956767832944277
2.5716e9,0.00500349746186022
2.5717e9,0.005075774348094639
2.5718e9,0.0051137398440237
2.5719e9,0.005100094670818767
2.572e9,0.005028427434398914
2.5721e9,0.004995253677785685
2.5722e9,0.005003549834152958
2.5723e9,0.0050955515983437845
2.5724e9,0.0051570875805782524
2.5725e9,0.005070602047280806
2.5726e9,0.005040086792097784
2.5727e9,0.005034533722295075
2.5728e9,0.005028549771436194
2.5729e9,0.0048072518641848125
2.573e9,0.005007325440759356
2.5731e9,0.0050491161007955665
2.5732e9,0.0050309784216284875
2.5733e9,0.005007982473140344
2.5734e9,0.005009450906302019
2.5735e9,0.004858709595035962
2.5736e9,0.004881863312510721
2.5737e9,0.004778487359759613
2.5738e9,0.004819755450591295
2.5739e9,0.005050039206794472
2.574e9,0.004973035266172035
2.5741e9,0.005027428259388875
2.5742e9,0.004986525645714369
2.5743e9,0.0050175373484532045
2.5744e9,0.00496006380876193
2.5745e9,0.004949734034356502
2.5746e9,0.00508313124707511
2.5747e9,0.00511495050084841
2.5748e9,0.005069190743681656
2.5749e9,0.00498890575347869
2.575e9,0.005061988932040618
2.5751e9,0.004957088600427287
2.5752e9,0.004997545730594733
2.5753e9,0.0050086826796453
2.5754e9,0.0050663158684827875
2.5755e9,0.005100234786952329
2.5756e9,0.005062615288200239
2.5757e9,0.00499640748266864
2.5758e9,0.005067036294233363
2.5759e9,0.005012977864327063
2.576e9,0.00503453108843356
2.5761e9,0.005047600212565723
2.5762e9,0.004986738114379605
2.5763e9,0.005054642009510126
2.5764e9,0.005063615090533485
2.5765e9,0.005030625784749902
2.5766e9,0.0050211121261172845
2.5767e9,0.005091404627933203
2.5768e9,0.005129117983207981
2.5769e9,0.00500421533406357
2.577e9,0.00504427332272403
2.5771e9,0.005044375776943422
2.5772e9,0.005081297488005499
2.5773e9,0.00503171755800022
2.5774e9,0.005049493513722299
2.5775e9,0.004994829365546888
2.5776e9,0.005031539082390645
